4	3	2	1	epik_dhb_head_ito01_01	epik_dhb_head_ito01_02	epik_dhb_head_ito01_03	epik_dhb_head_ito01_04	epik_dhb_head_ito01_05	epik_dhb_head_ito01_06	epik_dhb_head_ito03_13	epik_dhb_head_ito03_14	epik_dhb_head_ito03_16	epik_dhb_head_ito03_17	epik_dhb_head_ito03_18	epik_dhb_head_ito08_43	epik_dhb_head_ito08_44	epik_dhb_head_ito08_46	epik_dhb_head_ito08_47	epik_dhb_head_ito08_48
+Na	C55H102O6	HMDB44969	TG(18:0/20:1(11Z)/14:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB45664	TG(20:0/14:1(9Z)/18:1(11Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB45665	TG(20:0/14:1(9Z)/18:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB45689	TG(20:0/16:1(9Z)/16:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB45714	TG(20:0/18:1(11Z)/14:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB45740	TG(20:0/18:1(9Z)/14:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB46434	TG(22:0/14:1(9Z)/16:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB46458	TG(22:0/16:1(9Z)/14:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47174	TG(24:0/14:1(9Z)/14:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47731	TG(14:1(9Z)/14:0/24:1(15Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47776	TG(14:1(9Z)/16:0/22:1(13Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47797	TG(14:1(9Z)/18:0/20:1(11Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47818	TG(14:1(9Z)/20:0/18:1(11Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47819	TG(14:1(9Z)/20:0/18:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47840	TG(14:1(9Z)/22:0/16:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB47862	TG(14:1(9Z)/24:0/14:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB48418	TG(16:1(9Z)/14:0/22:1(13Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB48460	TG(16:1(9Z)/16:0/20:1(11Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB48501	TG(16:1(9Z)/20:0/16:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB49074	TG(18:1(11Z)/14:0/20:1(11Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB49702	TG(18:1(9Z)/14:0/20:1(11Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H102O6	HMDB49741	TG(18:1(9Z)/16:0/18:1(9Z))	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB05363	TG(16:0/16:0/20:4(5Z8Z11Z14Z))[iso3]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB05390	TG(16:0/18:2(9Z12Z)/18:2(9Z12Z))[iso3]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB05440	TG(16:1(9Z)/18:1(9Z)/18:2(9Z12Z))[iso6]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB10440	TG(18:1(11Z)/16:0/18:3(9Z12Z15Z))[iso6]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB10444	TG(18:1(11Z)/16:1(9Z)/18:2(9Z12Z))[iso6]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB10451	TG(18:1(9Z)/16:0/18:3(9Z12Z15Z))[iso6]	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB31117	Glycerol 12-di-(9Z12Z-octadecadienoate) 3-hexadecanoate	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB31118	Glycerol 13-di-(9Z12Z-octadecadienoate) 2-hexadecanoate	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42142	TG(14:0/16:0/22:4(7Z10Z13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42170	TG(14:0/18:0/20:4(5Z8Z11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42176	TG(14:0/18:0/20:4(8Z11Z14Z17Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42205	TG(14:0/20:0/18:4(6Z9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42343	TG(14:0/18:1(11Z)/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42349	TG(14:0/18:1(11Z)/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42373	TG(14:0/18:1(9Z)/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42379	TG(14:0/18:1(9Z)/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42407	TG(14:0/20:1(11Z)/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42414	TG(14:0/20:1(11Z)/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42430	TG(14:0/20:3(5Z8Z11Z)/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42431	TG(14:0/20:3(5Z8Z11Z)/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42526	TG(14:0/18:2(9Z12Z)/18:2(9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42528	TG(14:0/18:2(9Z12Z)/20:2n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42552	TG(14:0/18:3(6Z9Z12Z)/20:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42586	TG(14:0/20:2n6/18:2(9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42588	TG(14:0/20:2n6/20:2n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42610	TG(14:0/20:3n6/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42611	TG(14:0/20:3n6/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42634	TG(14:0/20:4(5Z8Z11Z14Z)/18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42693	TG(14:0/22:4(7Z10Z13Z16Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42762	TG(14:0/18:3(9Z12Z15Z)/20:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42785	TG(14:0/18:4(6Z9Z12Z15Z)/20:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB42814	TG(14:0/20:4(8Z11Z14Z17Z)/18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB43009	TG(15:0/15:0/22:4(7Z10Z13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB43569	TG(15:0/22:4(7Z10Z13Z16Z)/15:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB43848	TG(16:0/14:0/22:4(7Z10Z13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB43908	TG(16:0/16:0/20:4(8Z11Z14Z17Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB43935	TG(16:0/18:0/18:4(6Z9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44063	TG(16:0/16:1(9Z)/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44069	TG(16:0/16:1(9Z)/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44095	TG(16:0/18:1(11Z)/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44102	TG(16:0/18:1(11Z)/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44123	TG(16:0/18:1(9Z)/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44130	TG(16:0/18:1(9Z)/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44171	TG(16:0/20:3(5Z8Z11Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44284	TG(16:0/18:3(6Z9Z12Z)/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44285	TG(16:0/18:3(6Z9Z12Z)/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44339	TG(16:0/20:3n6/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44361	TG(16:0/20:4(5Z8Z11Z14Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44480	TG(16:0/18:3(9Z12Z15Z)/18:1(11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44481	TG(16:0/18:3(9Z12Z15Z)/18:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44502	TG(16:0/18:4(6Z9Z12Z15Z)/18:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44529	TG(16:0/20:4(8Z11Z14Z17Z)/16:0)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44684	TG(18:0/14:0/20:4(5Z8Z11Z14Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44690	TG(18:0/14:0/20:4(8Z11Z14Z17Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44743	TG(18:0/16:0/18:4(6Z9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44866	TG(18:0/14:1(9Z)/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44872	TG(18:0/14:1(9Z)/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44897	TG(18:0/16:1(9Z)/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44904	TG(18:0/16:1(9Z)/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB44996	TG(18:0/20:3(5Z8Z11Z)/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45105	TG(18:0/18:3(6Z9Z12Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45158	TG(18:0/20:3n6/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45294	TG(18:0/18:3(9Z12Z15Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45497	TG(20:0/14:0/18:4(6Z9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45671	TG(20:0/14:1(9Z)/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45678	TG(20:0/14:1(9Z)/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB45896	TG(20:0/18:3(6Z9Z12Z)/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB46078	TG(20:0/18:3(9Z12Z15Z)/14:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB47798	TG(14:1(9Z)/18:0/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB47804	TG(14:1(9Z)/18:0/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB47825	TG(14:1(9Z)/20:0/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB47832	TG(14:1(9Z)/20:0/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB47921	TG(14:1(9Z)/16:1(9Z)/22:2(13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB48185	TG(14:1(9Z)/22:2(13Z16Z)/16:1(9Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB48461	TG(16:1(9Z)/16:0/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB48467	TG(16:1(9Z)/16:0/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB48487	TG(16:1(9Z)/18:0/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB48494	TG(16:1(9Z)/18:0/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB48579	TG(16:1(9Z)/14:1(9Z)/22:2(13Z16Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB49075	TG(18:1(11Z)/14:0/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB49081	TG(18:1(11Z)/14:0/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB49121	TG(18:1(11Z)/16:0/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB49703	TG(18:1(9Z)/14:0/20:3(5Z8Z11Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB49709	TG(18:1(9Z)/14:0/20:3n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB49747	TG(18:1(9Z)/16:0/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB50305	TG(20:1(11Z)/14:0/18:3(6Z9Z12Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB50312	TG(20:1(11Z)/14:0/18:3(9Z12Z15Z))	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB52398	TG(18:2(9Z12Z)/14:0/20:2n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C55H98O6	HMDB53264	TG(20:2n6/14:0/20:2n6)	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
+Na	C57H100O6	HMDB05385	TG(16:0/18:1(9Z)/20:4(5Z8Z11Z14Z))[iso6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB05426	TG(16:1(9Z)/18:0/20:4(5Z8Z11Z14Z))[iso6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB05461	TG(18:1(9Z)/18:2(9Z12Z)/18:2(9Z12Z))[iso3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB10441	TG(18:1(11Z)/16:0/20:4(5Z8Z11Z14Z))[iso6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB10459	TG(18:1(9Z)/18:1(9Z)/18:3(6Z9Z12Z))[iso6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB10460	TG(18:1(9Z)/18:1(9Z)/18:3(9Z12Z15Z))[iso3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB10477	TG(18:2(9Z12Z)/18:0/18:3(9Z12Z15Z))[iso6]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB10479	TG(18:2(9Z12Z)/18:1(11Z)/18:2(9Z12Z))[iso3]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB31115	Glycerol 12-di-(9Z12Z-octadecadienoate) 3-(9Z-octadecenoate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB34298	Glycerol 13-di-(9Z12Z-octadecadienoate) 2-(9Z-octadecenoate)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB42173	TG(14:0/18:0/22:5(4Z7Z10Z13Z16Z))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
+Na	C57H100O6	HMDB42178	TG(14:0/18:0/22:5(7Z10Z13Z16Z19Z))	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
