formula_i,chaos,spatial,spectral,msm,total_iso_ints,min_iso_ints,max_iso_ints,formula,fdr,moldb_id,chem_mod,neutral_loss,adduct
1162574,0.9967793880837359,0.3232559973604871,0.8986368465415141,0.2895541953429559,"[9619382272.0, 3872718080.0, 0, 0]","[0, 0, 0, 0]","[7522382.5, 4558967.0, 0, 0]",C47H83O13P,0.5,22.0,,,+K
1161745,0.9725321888412017,0.04170101224334926,0.8239692101629141,0.033416546512668656,"[308019872.0, 1095388.625, 0, 0]","[0, 0, 0, 0]","[2286314.25, 1095388.625, 0, 0]",C47H81O13P,0.5,22.0,,,+H
1161616,0.9954876273653567,0.5120080799180676,0.9792025379535323,0.49909728991830293,"[100807950336.0, 95225053184.0, 11572185088.0, 6529491968.0]","[0, 0, 0, 0]","[226251008.0, 115223792.0, 30778380.0, 18021916.0]",C47H82NO8P,0.5,22.0,-CO2+CO,,+Na
1160897,0.9767038413878563,0.1881614044339177,0.8339864634289567,0.15326833634712567,"[771798848.0, 74406872.0, 0, 0]","[0, 0, 0, 0]","[7794560.0, 4499213.0, 0, 0]",C47H80O18,0.5,22.0,-CO2+CO,,+H
1160895,0.9974994102382637,0.16230066806824256,0.8365378099383934,0.13543113873147083,"[7296591872.0, 415386560.0, 0, 0]","[0, 0, 0, 0]","[6869861.5, 3370373.5, 0, 0]",C47H82O16P2,0.5,22.0,,-H2O,+H
1160871,0.9713541666666666,0.028134430885874473,0.8237278203723768,0.02251124299421203,"[1202837376.0, 4123119.0, 0, 0]","[0, 0, 0, 0]","[3030672.5, 1113139.625, 0, 0]",C47H81O13P,0.5,22.0,,,+Na
1160866,0.9819307556229466,0.05108549924929645,0.8165801321518025,0.040961637903782065,"[2300103168.0, 68717392.0, 0, 0]","[0, 0, 0, 0]","[3403140.0, 2006486.75, 0, 0]",C47H81O13P,0.5,22.0,,,+K
1160630,0.9568376068376069,0.07340109474003566,0.8257189191771406,0.05799265725869479,"[196400256.0, 1112975.375, 0, 0]","[0, 0, 0, 0]","[2309068.25, 1112975.375, 0, 0]",C47H82NO10P,0.5,22.0,-CO2+CO,-H2O,+H
1160630,0.9568376068376069,0.07340109474003566,0.8257189191771406,0.05799265725869479,"[196400256.0, 1112975.375, 0, 0]","[0, 0, 0, 0]","[2309068.25, 1112975.375, 0, 0]",C47H80NO8P,0.5,22.0,,,+H
1160629,0.9900793650793651,0.08985650008262817,0.8384377483015037,0.07459167007572777,"[115572392.0, 25874736.0, 0, 0]","[0, 0, 0, 0]","[2694483.5, 1534536.75, 0, 0]",C47H80NO8P,0.5,22.0,-CO2+CO,,+H
1160629,0.9900793650793651,0.08985650008262817,0.8384377483015037,0.07459167007572777,"[115572392.0, 25874736.0, 0, 0]","[0, 0, 0, 0]","[2694483.5, 1534536.75, 0, 0]",C47H82NO8P,0.5,22.0,,-H2O,+H
1159651,0.9969521210053451,0.4885108037535713,0.929076128676969,0.452480404650209,"[244884045824.0, 69453332480.0, 48275738624.0, 18051891200.0]","[0, 0, 0, 0]","[254505872.0, 114266208.0, 41248220.0, 18839388.0]",C47H80NO8P,0.5,22.0,-CO2+CO,,+Na
1159594,0.984909264565425,0.3675399133953537,0.8679158994522593,0.31417988446621864,"[746253568.0, 180067152.0, 0, 0]","[0, 0, 0, 0]","[6406107.5, 3201840.0, 0, 0]",C47H82NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1158919,0.9789371980676328,0.08088246232621811,0.8257383796841004,0.06538101616503217,"[1477039488.0, 9312446.0, 0, 0]","[0, 0, 0, 0]","[3420782.75, 1480399.5, 0, 0]",C47H78NO8P,0.5,22.0,,,+H
1167667,0.9716312056737588,0.03439266390809202,0.48227440489550244,0.016116156795101533,"[63473152.0, 23282356.0, 912316416.0, 6667211264.0]","[0, 0, 0, 0]","[2120652.5, 23282356.0, 7919442.0, 19186474.0]",C47H94NO8P,0.5,22.0,-CO2+CO,-H2O,+K
1167817,0.9969943707277845,0.13594782669749755,0.8446607074585886,0.11448465170520643,"[25780215808.0, 5207369728.0, 2938876.5, 3120662.0]","[0, 0, 0, 0]","[31311530.0, 9596350.0, 2938876.5, 1157818.5]",C47H92NO8P,0.5,22.0,,,+Na
1168071,0.9961710398445093,0.3950610890967517,0.9369400517958214,0.3687312732033835,"[13348166656.0, 7815880704.0, 2495454.0, 5434784768.0]","[0, 0, 0, 0]","[46524864.0, 22822344.0, 2495454.0, 9596350.0]",C47H93N2O6P,0.5,22.0,,,+K
1168071,0.9961710398445093,0.3950610890967517,0.9369400517958214,0.3687312732033835,"[13348166656.0, 7815880704.0, 2495454.0, 5434784768.0]","[0, 0, 0, 0]","[46524864.0, 22822344.0, 2495454.0, 9596350.0]",C47H93N2O7P,0.5,22.0,-CO2+CO,,+K
1181317,0.984468339307049,0.09953669089375358,0.8485131546507176,0.08314641561917781,"[464324000.0, 358628032.0, 20657702.0, 1376563.0]","[0, 0, 0, 0]","[4412478.0, 2288597.5, 1835096.75, 1376563.0]",C48H84NO8P,0.5,22.0,,-H2O,+Na
1181317,0.984468339307049,0.09953669089375358,0.8485131546507176,0.08314641561917781,"[464324000.0, 358628032.0, 20657702.0, 1376563.0]","[0, 0, 0, 0]","[4412478.0, 2288597.5, 1835096.75, 1376563.0]",C48H82NO7P,0.5,22.0,,,+Na
1181060,0.9876823338735818,0.03776741005935898,0.8199784535225483,0.030587003312575203,"[2372336640.0, 6125096.0, 0, 0]","[0, 0, 0, 0]","[4213097.5, 1433628.25, 0, 0]",C48H80NO12P,0.5,22.0,-CO2+CO,,+H
1180591,0.9666666666666667,0.4182289384081329,0.8358395990046026,0.33791989789880195,"[312391680.0, 28342124.0, 29182248.0, 2384093.0]","[0, 0, 0, 0]","[22958126.0, 6090041.0, 1882530.625, 1321765.5]",C48H80O3,0.5,22.0,-CO2+CO,,+K
1179256,0.998049874881353,0.33431107492715384,0.900131849735462,0.3003372067198107,"[12584708096.0, 3620582912.0, 197898112.0, 113577248.0]","[0, 0, 0, 0]","[12288176.0, 5620355.5, 17661874.0, 8011338.5]",C48H80NO10P,0.5,22.0,-CO2+CO,-H2O,+H
1179253,0.990356394129979,0.1787063371038582,0.8314624011678382,0.14715467989924216,"[2161870080.0, 105267208.0, 0, 0]","[0, 0, 0, 0]","[4565561.0, 2360382.5, 0, 0]",C48H80NO12P,0.5,22.0,,-H2O,+H
1178817,0.9628205128205128,0.13185257263440434,0.819938712091352,0.10409151599029551,"[2324370176.0, 0, 1696182400.0, 99185104.0]","[0, 0, 0, 0]","[163286464.0, 0, 6098096.5, 11123805.0]",C48H80O3,0.5,22.0,,-H2O,+K
1178197,0.99706457925636,0.025027987642698826,0.827013884214969,0.020637734487952624,"[6547588096.0, 171497760.0, 17012574.0, 96710840.0]","[0, 0, 0, 0]","[6693522.5, 8206867.0, 3685601.5, 2990457.5]",C48H77O10P,0.5,22.0,,,+H
1176141,0.9941108545034643,0.04743823702860437,0.8252042984087067,0.038915699218982545,"[2803838464.0, 60347552.0, 1230887296.0, 143633200.0]","[0, 0, 0, 0]","[3399449.75, 1852467.625, 11147759.0, 4523742.5]",C48H76NO8P,0.5,22.0,-CO2+CO,,+Na
1176141,0.9941108545034643,0.04743823702860437,0.8252042984087067,0.038915699218982545,"[2803838464.0, 60347552.0, 1230887296.0, 143633200.0]","[0, 0, 0, 0]","[3399449.75, 1852467.625, 11147759.0, 4523742.5]",C48H78NO8P,0.5,22.0,,-H2O,+Na
1175652,0.9805318138651472,0.06604298201907559,0.7619266126952164,0.04934026829392509,"[649554304.0, 128590432.0, 22084064.0, 8550097920.0]","[0, 0, 0, 0]","[4590083.0, 9211521.0, 3802737.5, 20262368.0]",C48H74O8,0.5,22.0,,,+H
1175424,0.9975273267536878,0.026000552872105252,0.820297612466007,0.02127545379540885,"[19359369216.0, 2030252.5, 0, 0]","[0, 0, 0, 0]","[15424371.0, 1132505.375, 0, 0]",C48H74O8,0.5,22.0,-CO2+CO,,+Na
1158142,0.9966166231505658,0.09021537815307984,0.8505970358473185,0.07647730328141743,"[33457987584.0, 1060114304.0, 10215016448.0, 2923595776.0]","[0, 0, 0, 0]","[30056380.0, 9869892.0, 15996409.0, 7478959.0]",C47H78NO8P,0.5,22.0,-CO2+CO,,+Na
1174229,0.9957803921568628,0.04299406463678061,0.8205253299066241,0.03512886093004486,"[6591886848.0, 6589752.0, 0, 0]","[0, 0, 0, 0]","[9069232.0, 2144989.5, 0, 0]",C48H74O8,0.5,22.0,,-H2O,+Na
1173558,0.9940669472840249,0.19950281319807595,0.845242542097182,0.1676277845975329,"[2944137216.0, 308033312.0, 0, 0]","[0, 0, 0, 0]","[3910528.75, 2465819.5, 0, 0]",C48H74NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1168854,0.9924360080529192,0.23352952653274586,0.8469390539609847,0.1962892300366158,"[4208513792.0, 390140736.0, 60556112.0, 0]","[0, 0, 0, 0]","[27353338.0, 8181960.5, 3302562.75, 0]",C47H97N2O6P,0.5,22.0,,,+Na
1168849,0.9937062937062937,0.2981720771195532,0.8935629196612559,0.26475864493497436,"[1946524416.0, 1135072000.0, 1141447.75, 683974016.0]","[0, 0, 0, 0]","[16694994.0, 11914628.0, 1141447.75, 6670763.5]",C47H97N2O6P,0.5,22.0,,,+K
1168756,0.9987702098383213,0.2670594468739124,0.8385348064540211,0.22366324405787946,"[52628754432.0, 2841464832.0, 0, 0]","[0, 0, 0, 0]","[53887436.0, 8846642.0, 0, 0]",C47H96N2O6P,0.5,22.0,,,+Na
1168751,0.9988487196040456,0.20352494273928387,0.8212407118483833,0.16695054043074758,"[42235502592.0, 1291656320.0, 123524032.0, 3387655.0]","[0, 0, 0, 0]","[56900224.0, 8280436.5, 3043591.25, 3387655.0]",C47H96N2O6P,0.5,22.0,,,+K
1168657,0.9918661755678331,0.3436385163472951,0.9332260645224861,0.3180839643862618,"[6411933184.0, 3664758272.0, 1561169920.0, 0]","[0, 0, 0, 0]","[22726882.0, 23464126.0, 6349235.5, 0]",C47H95N2O6P,0.5,22.0,,,+Na
1168652,0.9977906976744186,0.14334795874584888,0.9548560977974486,0.13657427056438504,"[25003730944.0, 36467040256.0, 0, 506893600.0]","[0, 0, 0, 0]","[71344192.0, 56900224.0, 0, 7123900.0]",C47H95N2O6P,0.5,22.0,,,+K
1084688,0.9586419753086419,0.04559155970568305,0.8318328959213172,0.03635607428624567,"[64758640.0, 3934306.25, 0, 0]","[0, 0, 0, 0]","[2045257.125, 1486596.0, 0, 0]",C43H84O16P2,0.5,22.0,-CO2+CO,,+K
1168498,0.9993483825925064,0.17461838908142632,0.8302239582234687,0.14487790364178446,"[46360510464.0, 1072524352.0, 25366088.0, 1141447.75]","[0, 0, 0, 0]","[56900224.0, 8280436.5, 3387655.0, 1141447.75]",C47H94NO8P,0.5,22.0,,,+Na
1168352,0.990851655294415,0.1613589451278102,0.9625114379976099,0.15388900244491568,"[5867483136.0, 9390415872.0, 416589088.0, 0]","[0, 0, 0, 0]","[12339496.0, 10395364.0, 2355247.25, 0]",C47H93N2O7P,0.5,22.0,-CO2+CO,,+H
1168078,0.9960596742967771,0.17271718930269236,0.9794976882373088,0.16850947875433095,"[37837332480.0, 38522028032.0, 4982306816.0, 57894472.0]","[0, 0, 0, 0]","[42886044.0, 31877142.0, 8123376.5, 2213330.5]",C47H93N2O7P,0.5,22.0,-CO2+CO,,+Na
1168078,0.9960596742967771,0.17271718930269236,0.9794976882373088,0.16850947875433095,"[37837332480.0, 38522028032.0, 4982306816.0, 57894472.0]","[0, 0, 0, 0]","[42886044.0, 31877142.0, 8123376.5, 2213330.5]",C47H93N2O6P,0.5,22.0,,,+Na
1173610,0.9976701934380677,0.32779258758995095,0.8648882679193182,0.2828434539233932,"[6982843904.0, 1168308736.0, 0, 0]","[0, 0, 0, 0]","[6208653.5, 3498769.5, 0, 0]",C48H74NO8P,0.5,22.0,,-H2O,+Na
1158142,0.9966166231505658,0.09021537815307984,0.8505970358473185,0.07647730328141743,"[33457987584.0, 1060114304.0, 10215016448.0, 2923595776.0]","[0, 0, 0, 0]","[30056380.0, 9869892.0, 15996409.0, 7478959.0]",C47H80NO8P,0.5,22.0,,-H2O,+Na
1158084,0.9835858585858586,0.05681508220329194,0.8307491539183952,0.04642434907231959,"[278121696.0, 48284040.0, 0, 0]","[0, 0, 0, 0]","[3882613.5, 2340110.0, 0, 0]",C47H80NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1157579,0.9934879131721757,0.2472848901294764,0.8464200464310654,0.2079438635555693,"[3621881856.0, 421779584.0, 0, 0]","[0, 0, 0, 0]","[8021669.5, 2760306.5, 0, 0]",C47H78NO12P,0.5,22.0,-CO2+CO,-H2O,+H
1147323,0.9771689497716894,0.0806320496735682,0.8188214928537803,0.06451587502790983,"[434277824.0, 9058242.0, 0, 0]","[0, 0, 0, 0]","[3356770.25, 1458571.75, 0, 0]",C46H89NO11S,0.5,22.0,,-H2O,+K
1146917,0.9766761095372993,0.11845446701493369,0.8949259229156532,0.10353545486133928,"[746800768.0, 820116160.0, 1069793344.0, 56850876.0]","[0, 0, 0, 0]","[10508084.0, 4276529.5, 6307970.5, 2500348.0]",C46H88NO10P,0.5,22.0,-CO2+CO,-H2O,+Na
1146917,0.9766761095372993,0.11845446701493369,0.8949259229156532,0.10353545486133928,"[746800768.0, 820116160.0, 1069793344.0, 56850876.0]","[0, 0, 0, 0]","[10508084.0, 4276529.5, 6307970.5, 2500348.0]",C46H86NO8P,0.5,22.0,,,+Na
1146911,0.9925628678437667,0.21891010813742282,0.8837835826619402,0.19203030394212733,"[1484731648.0, 1204810240.0, 0, 384540960.0]","[0, 0, 0, 0]","[8192666.5, 4989801.0, 0, 3988480.0]",C46H88NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1146911,0.9925628678437667,0.21891010813742282,0.8837835826619402,0.19203030394212733,"[1484731648.0, 1204810240.0, 0, 384540960.0]","[0, 0, 0, 0]","[8192666.5, 4989801.0, 0, 3988480.0]",C46H86NO8P,0.5,22.0,,,+K
1146718,0.996786102062975,0.2140663206720399,0.3706815042303322,0.07909540158213876,"[2626538496.0, 78938584.0, 250689404928.0, 119632871424.0]","[0, 0, 0, 0]","[13048136.0, 2337587.0, 336089440.0, 127059960.0]",C46H88NO7P,0.5,22.0,-CO2+CO,-H2O,+Na
1146624,0.9873702422145328,0.0809398053688522,0.8405022875781671,0.06717088799001666,"[956311552.0, 140485088.0, 0, 0]","[0, 0, 0, 0]","[9135988.0, 2407942.75, 0, 0]",C46H84NO10P,0.5,22.0,-CO2+CO,,+H
1146624,0.9873702422145328,0.0809398053688522,0.8405022875781671,0.06717088799001666,"[956311552.0, 140485088.0, 0, 0]","[0, 0, 0, 0]","[9135988.0, 2407942.75, 0, 0]",C46H86NO10P,0.5,22.0,,-H2O,+H
1146620,0.9945557267591166,0.29327455154709037,0.7867662310597052,0.22948231007126974,"[3335830784.0, 356566080.0, 0, 1390914816.0]","[0, 0, 0, 0]","[5759431.0, 3167687.5, 0, 3995584.75]",C46H86NO8P,0.5,22.0,-CO2+CO,-H2O,+H
1146424,0.9984307131848116,0.012398212087354138,0.8284339508499354,0.010254981521472492,"[8225406976.0, 1544893.25, 0, 2975694.5]","[0, 0, 0, 0]","[8399594.0, 1544893.25, 0, 1678361.125]",C46H83O10P,0.5,22.0,-CO2+CO,,+H
1145997,0.9962075848303393,0.5804934369289237,0.9400903359298068,0.5436466874663977,"[16163539968.0, 5447260672.0, 2076016256.0, 220298320.0]","[0, 0, 0, 0]","[31159510.0, 14494322.0, 9216736.0, 3727607.75]",C46H86NO10P,0.5,22.0,-CO2+CO,-H2O,+Na
1145927,0.9876750700280112,0.0904106395345199,0.8314538401511646,0.07424578042562086,"[1263287168.0, 16131919.0, 0, 0]","[0, 0, 0, 0]","[4386775.5, 2151929.75, 0, 0]",C46H84NO8P,0.5,22.0,-CO2+CO,,+Na
1147458,0.9962666666666666,0.6906089666663415,0.9767240996396251,0.6720161593311987,"[147599425536.0, 76433498112.0, 0, 19140792320.0]","[0, 0, 0, 0]","[128505288.0, 60260540.0, 0, 16440740.0]",C46H89NO8,0.5,22.0,-CO2+CO,-H2O,+K
1145927,0.9876750700280112,0.0904106395345199,0.8314538401511646,0.07424578042562086,"[1263287168.0, 16131919.0, 0, 0]","[0, 0, 0, 0]","[4386775.5, 2151929.75, 0, 0]",C46H86NO8P,0.5,22.0,,-H2O,+Na
1145919,0.9828035859820701,0.2280439639221,0.8334053614926503,0.18678483104594212,"[820889216.0, 66547688.0, 0, 0]","[0, 0, 0, 0]","[4510145.5, 2155895.5, 0, 0]",C46H84NO8P,0.5,22.0,-CO2+CO,,+K
1145919,0.9828035859820701,0.2280439639221,0.8334053614926503,0.18678483104594212,"[820889216.0, 66547688.0, 0, 0]","[0, 0, 0, 0]","[4510145.5, 2155895.5, 0, 0]",C46H86NO8P,0.5,22.0,,-H2O,+K
1145919,0.9828035859820701,0.2280439639221,0.8334053614926503,0.18678483104594212,"[820889216.0, 66547688.0, 0, 0]","[0, 0, 0, 0]","[4510145.5, 2155895.5, 0, 0]",C46H84NO7P,0.5,22.0,,,+K
1145527,0.9971075540578489,0.10611767643825613,0.8324700268979979,0.08808426690637322,"[10373272576.0, 429241216.0, 0, 0]","[0, 0, 0, 0]","[21283478.0, 5863073.5, 0, 0]",C46H83O10P,0.5,22.0,,,+Na
1145496,0.979443173150267,0.15344643587385828,0.49993382474496173,0.0751360864147759,"[1315490944.0, 709499072.0, 9764509696.0, 3536625920.0]","[0, 0, 0, 0]","[3567882.0, 7439299.5, 12740667.0, 6452133.0]",C46H82NO10P,0.5,22.0,-CO2+CO,,+H
1145496,0.979443173150267,0.15344643587385828,0.49993382474496173,0.0751360864147759,"[1315490944.0, 709499072.0, 9764509696.0, 3536625920.0]","[0, 0, 0, 0]","[3567882.0, 7439299.5, 12740667.0, 6452133.0]",C46H84NO10P,0.5,22.0,,-H2O,+H
1145279,0.9978851963746224,0.05164114229244647,0.8297190722131957,0.04275702632508857,"[3833466624.0, 13207104.0, 0, 25270668.0]","[0, 0, 0, 0]","[4947180.5, 2032036.875, 0, 1570600.25]",C46H81O10P,0.5,22.0,-CO2+CO,,+H
1145279,0.9978851963746224,0.05164114229244647,0.8297190722131957,0.04275702632508857,"[3833466624.0, 13207104.0, 0, 25270668.0]","[0, 0, 0, 0]","[4947180.5, 2032036.875, 0, 1570600.25]",C46H83O10P,0.5,22.0,,-H2O,+H
1145092,0.9483333333333334,0.18949868990977758,0.8975011420052021,0.16128806725471845,"[286878208.0, 950176640.0, 0, 1038917.1875]","[0, 0, 0, 0]","[10430726.0, 4220800.5, 0, 1038917.1875]",C46H82O2,0.5,22.0,,,+K
1144806,0.997155858930603,0.5109664828732865,0.9089958773567196,0.463145418360602,"[16330076160.0, 4777403392.0, 130911744.0, 0]","[0, 0, 0, 0]","[29157646.0, 14854761.0, 4005284.0, 0]",C46H84NO10P,0.5,22.0,-CO2+CO,-H2O,+Na
1144806,0.997155858930603,0.5109664828732865,0.9089958773567196,0.463145418360602,"[16330076160.0, 4777403392.0, 130911744.0, 0]","[0, 0, 0, 0]","[29157646.0, 14854761.0, 4005284.0, 0]",C46H82NO8P,0.5,22.0,,,+Na
1144799,0.9911173445535297,0.2861600800906118,0.9330531884231694,0.2646308832497928,"[2536175104.0, 2771055104.0, 0, 1092387712.0]","[0, 0, 0, 0]","[14639120.0, 11777301.0, 0, 5817630.0]",C46H84NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1145927,0.9876750700280112,0.0904106395345199,0.8314538401511646,0.07424578042562086,"[1263287168.0, 16131919.0, 0, 0]","[0, 0, 0, 0]","[4386775.5, 2151929.75, 0, 0]",C46H84NO7P,0.5,22.0,,,+Na
1181317,0.984468339307049,0.09953669089375358,0.8485131546507176,0.08314641561917781,"[464324000.0, 358628032.0, 20657702.0, 1376563.0]","[0, 0, 0, 0]","[4412478.0, 2288597.5, 1835096.75, 1376563.0]",C48H82NO8P,0.5,22.0,-CO2+CO,,+Na
1147467,0.9333333333333333,0.016118962603462288,0.8032753648416823,0.012084767861754562,"[28031696.0, 0, 0, 5382354.0]","[0, 0, 0, 0]","[2388552.25, 0, 0, 1648172.625]",C46H88NO7P,0.5,22.0,,-H2O,+H
1147533,0.9965614575314344,0.09167645408251954,0.9322302910486908,0.0851696973653927,"[3544831488.0, 5104717824.0, 34366432.0, 0]","[0, 0, 0, 0]","[27648604.0, 5721820.5, 1634973.875, 0]",C46H86NO8P,0.5,22.0,,,+H
1157488,0.9883703703703703,0.08915164241209027,0.6900976357750466,0.06080784402355066,"[2611678720.0, 2044500992.0, 11003776.0, 6720033792.0]","[0, 0, 0, 0]","[6170902.0, 4002079.75, 1328454.75, 8725572.0]",C47H75O8P,0.5,22.0,,,+H
1157413,0.9985252036099493,0.169546945766845,0.8269379545865128,0.1399980309992236,"[20727869440.0, 147298912.0, 0, 2890990.0]","[0, 0, 0, 0]","[10594475.0, 1672384.375, 0, 1075272.375]",C47H76O5,0.5,22.0,-CO2+CO,,+Na
1157413,0.9985252036099493,0.169546945766845,0.8269379545865128,0.1399980309992236,"[20727869440.0, 147298912.0, 0, 2890990.0]","[0, 0, 0, 0]","[10594475.0, 1672384.375, 0, 1075272.375]",C47H78O5,0.5,22.0,,-H2O,+Na
1156798,0.9961201690821256,0.13017457009862934,0.8493723118925626,0.11013769554799113,"[17890420736.0, 965498496.0, 1980712192.0, 38089744.0]","[0, 0, 0, 0]","[46745356.0, 8289774.5, 6948124.0, 3102480.5]",C47H76NO8P,0.5,22.0,-CO2+CO,,+Na
1156798,0.9961201690821256,0.13017457009862934,0.8493723118925626,0.11013769554799113,"[17890420736.0, 965498496.0, 1980712192.0, 38089744.0]","[0, 0, 0, 0]","[46745356.0, 8289774.5, 6948124.0, 3102480.5]",C47H78NO8P,0.5,22.0,,-H2O,+Na
1156738,0.9919799498746867,0.27051242083399485,0.8494498020199933,0.22794382129023705,"[2561755136.0, 252576016.0, 1223753.625, 0]","[0, 0, 0, 0]","[10136710.0, 4131614.25, 1223753.625, 0]",C47H78NO8P,0.5,22.0,-CO2+CO,-H2O,+Na
1156190,0.987103825136612,0.06327378593067967,0.3986411611818157,0.02489824837134938,"[688086656.0, 0, 24075051008.0, 14140379136.0]","[0, 0, 0, 0]","[4962211.0, 0, 40050452.0, 12844360.0]",C47H74O5,0.5,22.0,,,+Na
1154960,0.9698615548455805,0.24336949400667715,0.8378126176879497,0.19775286315930993,"[597240192.0, 45330580.0, 0, 0]","[0, 0, 0, 0]","[4738906.5, 2233598.5, 0, 0]",C47H74O2,0.5,22.0,,-H2O,+Na
1150370,0.94375,0.17327882756403268,0.8161209410268003,0.1334618028221777,"[35634368.0, 916563.75, 0, 0]","[0, 0, 0, 0]","[2026039.25, 916563.75, 0, 0]",C47H28O29,0.5,22.0,-CO2+CO,,+K
1149931,0.9639826839826839,0.0470909941400956,0.8194499666537138,0.03719885168615856,"[2027469312.0, 96989240.0, 0, 0]","[0, 0, 0, 0]","[9321852.0, 2911871.25, 0, 0]",C46H93N2O6P,0.5,22.0,,,+K
1149526,0.9985583124668033,0.5866388794620255,0.9319132906189111,0.5459084029371062,"[26621296640.0, 10811059200.0, 242761664.0, 28979052.0]","[0, 0, 0, 0]","[19186474.0, 8487896.0, 2983491.0, 2074814.5]",C46H92N2O6P,0.5,22.0,,,+K
1149471,0.9687134502923976,0.10646235149676482,0.8305853144590972,0.08565951919614988,"[163710432.0, 21841268.0, 0, 0]","[0, 0, 0, 0]","[2425904.75, 1746698.25, 0, 0]",C46H92N2O6P,0.5,22.0,-CO2+CO,,+K
1147467,0.9333333333333333,0.016118962603462288,0.8032753648416823,0.012084767861754562,"[28031696.0, 0, 0, 5382354.0]","[0, 0, 0, 0]","[2388552.25, 0, 0, 1648172.625]",C46H86NO7P,0.5,22.0,-CO2+CO,,+H
1149471,0.9687134502923976,0.10646235149676482,0.8305853144590972,0.08565951919614988,"[163710432.0, 21841268.0, 0, 0]","[0, 0, 0, 0]","[2425904.75, 1746698.25, 0, 0]",C46H94N2O6P,0.5,22.0,,-H2O,+K
1149020,0.9963560334528077,0.1074462734961963,0.8248459363502153,0.08830366962330014,"[10074084352.0, 276868096.0, 0, 74195240.0]","[0, 0, 0, 0]","[13231993.0, 5428294.5, 0, 2367766.25]",C46H90NO8P,0.5,22.0,,,+K
1148513,0.9804713804713805,0.011406875131759338,0.8305444616280779,0.009288904445307314,"[116854176.0, 10170439.0, 0, 3663257856.0]","[0, 0, 0, 0]","[1557601.0, 1283060.5, 0, 29094248.0]",C46H89NO8,0.5,22.0,,,+Na
1148022,0.9709401709401709,0.006385168495708706,0.7747482032322623,0.004803141814377782,"[54537668.0, 0, 0, 32948228.0]","[0, 0, 0, 0]","[2131402.0, 0, 0, 8983196.0]",C46H88NO10P,0.5,22.0,-CO2+CO,,+Na
1148022,0.9709401709401709,0.006385168495708706,0.7747482032322623,0.004803141814377782,"[54537668.0, 0, 0, 32948228.0]","[0, 0, 0, 0]","[2131402.0, 0, 0, 8983196.0]",C46H90NO10P,0.5,22.0,,-H2O,+Na
1147955,0.9939139559286464,0.5474627940279525,0.9292063135585793,0.5056098782158617,"[17719480320.0, 6083524608.0, 1498156800.0, 962772.25]","[0, 0, 0, 0]","[35226700.0, 14999360.0, 5496167.0, 962772.25]",C46H90NO10P,0.5,22.0,-CO2+CO,-H2O,+Na
1147948,0.9950245098039215,0.34955230787038394,0.958874229127026,0.33350903136523324,"[9647907840.0, 10189540352.0, 1042165.75, 5122384896.0]","[0, 0, 0, 0]","[32583742.0, 20929454.0, 1042165.75, 8390194.0]",C46H90NO10P,0.5,22.0,-CO2+CO,-H2O,+K
1147948,0.9950245098039215,0.34955230787038394,0.958874229127026,0.33350903136523324,"[9647907840.0, 10189540352.0, 1042165.75, 5122384896.0]","[0, 0, 0, 0]","[32583742.0, 20929454.0, 1042165.75, 8390194.0]",C46H88NO8P,0.5,22.0,,,+K
1147738,0.9845700824499412,0.09182961609770182,0.8351660427678759,0.0755096107721175,"[1164587392.0, 50698340.0, 5473699.0, 1180075.875]","[0, 0, 0, 0]","[4450517.5, 2143504.0, 1287099.5, 1180075.875]",C46H90NO7P,0.5,22.0,-CO2+CO,-H2O,+Na
1147738,0.9845700824499412,0.09182961609770182,0.8351660427678759,0.0755096107721175,"[1164587392.0, 50698340.0, 5473699.0, 1180075.875]","[0, 0, 0, 0]","[4450517.5, 2143504.0, 1287099.5, 1180075.875]",C46H90NO6P,0.5,22.0,,-H2O,+Na
1147668,0.9986287381473377,0.4578286070635794,0.8514223557028338,0.38927098570684393,"[30283104256.0, 4202537472.0, 0, 0]","[0, 0, 0, 0]","[26116814.0, 6403930.0, 0, 0]",C46H90NO6P,0.5,22.0,-CO2+CO,-H2O,+K
1147556,0.9971687098657326,0.45533752071503925,0.8793962862026952,0.3992884134743837,"[6220432384.0, 1486676736.0, 0, 0]","[0, 0, 0, 0]","[22737894.0, 6267077.0, 0, 0]",C46H89NO11S,0.5,22.0,-CO2+CO,-H2O,+K
1147533,0.9965614575314344,0.09167645408251954,0.9322302910486908,0.0851696973653927,"[3544831488.0, 5104717824.0, 34366432.0, 0]","[0, 0, 0, 0]","[27648604.0, 5721820.5, 1634973.875, 0]",C46H88NO10P,0.5,22.0,-CO2+CO,-H2O,+H
1149026,0.9817221341785526,0.13756578319757756,0.8705546726080804,0.11756960491347437,"[1441969664.0, 967205440.0, 1180606.375, 0]","[0, 0, 0, 0]","[7507070.5, 5076987.5, 1180606.375, 0]",C46H90NO8P,0.5,22.0,,,+Na
