id	formula	name
LMGL02010434	C36H64O5	DG(15:0/18:3(9Z,12Z,15Z)/0:0)[iso2]
LMGL02010435	C37H72O5	DG(15:0/19:0/0:0)[iso2]
LMGL02010436	C38H74O5	DG(15:0/20:0/0:0)[iso2]
LMGL02010437	C38H72O5	DG(15:0/20:1(11Z)/0:0)[iso2]
LMGL02010438	C38H70O5	DG(15:0/20:2(11Z,14Z)/0:0)[iso2]
LMGL02010439	C38H68O5	DG(15:0/20:3(8Z,11Z,14Z)/0:0)[iso2]
LMGL02010440	C38H66O5	DG(15:0/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
LMGL02010441	C38H64O5	DG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
LMGL02010442	C39H76O5	DG(15:0/21:0/0:0)[iso2]
LMGL02010443	C40H78O5	DG(15:0/22:0/0:0)[iso2]
LMGL02010444	C40H76O5	DG(15:0/22:1(11Z)/0:0)[iso2]
LMGL02010445	C40H74O5	DG(15:0/22:2(13Z,16Z)/0:0)[iso2]
LMGL02010446	C40H72O5	DG(15:0/22:3(10Z,13Z,16Z)/0:0)[iso2]
LMGL02010447	C40H70O5	DG(15:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
LMGL02010448	C40H68O5	DG(15:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010449	C40H66O5	DG(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010450	C34H64O5	DG(15:1(9Z)/16:0/0:0)[iso2]
LMGL02010451	C34H62O5	DG(15:1(9Z)/16:1(9Z)/0:0)[iso2]
LMGL02010452	C35H66O5	DG(15:1(9Z)/17:0/0:0)[iso2]
LMGL02010453	C35H64O5	DG(15:1(9Z)/17:1(9Z)/0:0)[iso2]
LMGL02010454	C35H62O5	DG(15:1(9Z)/17:2(9Z,12Z)/0:0)[iso2]
LMGL02010455	C36H68O5	DG(15:1(9Z)/18:0/0:0)[iso2]
LMGL02010456	C36H66O5	DG(15:1(9Z)/18:1(9Z)/0:0)[iso2]
LMGL02010457	C36H64O5	DG(15:1(9Z)/18:2(9Z,12Z)/0:0)[iso2]
LMGL02010458	C36H62O5	DG(15:1(9Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]
LMGL02010459	C37H70O5	DG(15:1(9Z)/19:0/0:0)[iso2]
LMGL02010460	C38H72O5	DG(15:1(9Z)/20:0/0:0)[iso2]
LMGL02010461	C38H70O5	DG(15:1(9Z)/20:1(11Z)/0:0)[iso2]
LMGL02010462	C38H68O5	DG(15:1(9Z)/20:2(11Z,14Z)/0:0)[iso2]
LMGL02010463	C38H66O5	DG(15:1(9Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]
LMGL02010464	C38H64O5	DG(15:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
LMGL02010465	C38H62O5	DG(15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
LMGL02010466	C39H74O5	DG(15:1(9Z)/21:0/0:0)[iso2]
LMGL02010467	C40H76O5	DG(15:1(9Z)/22:0/0:0)[iso2]
LMGL02010468	C40H74O5	DG(15:1(9Z)/22:1(11Z)/0:0)[iso2]
LMGL02010469	C40H72O5	DG(15:1(9Z)/22:2(13Z,16Z)/0:0)[iso2]
LMGL02010470	C40H70O5	DG(15:1(9Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]
LMGL02010471	C40H68O5	DG(15:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
LMGL02010472	C40H66O5	DG(15:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010473	C40H64O5	DG(15:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010474	C37H66O5	DG(18:3(6Z,9Z,12Z)/16:0/0:0)[iso2]
LMGL02010475	C37H64O5	DG(18:3(6Z,9Z,12Z)/16:1(9Z)/0:0)[iso2]
LMGL02010476	C38H68O5	DG(18:3(6Z,9Z,12Z)/17:0/0:0)[iso2]
LMGL02010477	C38H66O5	DG(18:3(6Z,9Z,12Z)/17:1(9Z)/0:0)[iso2]
LMGL02010478	C38H64O5	DG(18:3(6Z,9Z,12Z)/17:2(9Z,12Z)/0:0)[iso2]
LMGL02010479	C39H70O5	DG(18:3(6Z,9Z,12Z)/18:0/0:0)[iso2]
LMGL02010480	C39H68O5	DG(18:3(6Z,9Z,12Z)/18:1(9Z)/0:0)[iso2]
LMGL02010481	C39H66O5	DG(18:3(6Z,9Z,12Z)/18:2(9Z,12Z)/0:0)[iso2]
LMGL02010482	C39H64O5	DG(18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]
LMGL02010483	C40H72O5	DG(18:3(6Z,9Z,12Z)/19:0/0:0)[iso2]
LMGL02010484	C41H74O5	DG(18:3(6Z,9Z,12Z)/20:0/0:0)[iso2]
LMGL02010485	C41H72O5	DG(18:3(6Z,9Z,12Z)/20:1(11Z)/0:0)[iso2]
LMGL02010486	C41H70O5	DG(18:3(6Z,9Z,12Z)/20:2(11Z,14Z)/0:0)[iso2]
LMGL02010487	C41H68O5	DG(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]
LMGL02010488	C41H66O5	DG(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
LMGL02010489	C41H64O5	DG(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
LMGL02010490	C42H76O5	DG(18:3(6Z,9Z,12Z)/21:0/0:0)[iso2]
LMGL02010491	C43H78O5	DG(18:3(6Z,9Z,12Z)/22:0/0:0)[iso2]
LMGL02010492	C43H76O5	DG(18:3(6Z,9Z,12Z)/22:1(11Z)/0:0)[iso2]
LMGL02010493	C43H74O5	DG(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)/0:0)[iso2]
LMGL02010494	C43H72O5	DG(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]
LMGL02010495	C43H70O5	DG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
LMGL02010496	C43H68O5	DG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010497	C43H66O5	DG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010498	C37H64O5	DG(18:4(6Z,9Z,12Z,15Z)/16:0/0:0)[iso2]
LMGL02010499	C37H62O5	DG(18:4(6Z,9Z,12Z,15Z)/16:1(9Z)/0:0)[iso2]
LMGL02010500	C38H66O5	DG(18:4(6Z,9Z,12Z,15Z)/17:0/0:0)[iso2]
LMGL02010501	C38H64O5	DG(18:4(6Z,9Z,12Z,15Z)/17:1(9Z)/0:0)[iso2]
LMGL02010502	C38H62O5	DG(18:4(6Z,9Z,12Z,15Z)/17:2(9Z,12Z)/0:0)[iso2]
LMGL02010503	C39H68O5	DG(18:4(6Z,9Z,12Z,15Z)/18:0/0:0)[iso2]
LMGL02010504	C39H66O5	DG(18:4(6Z,9Z,12Z,15Z)/18:1(9Z)/0:0)[iso2]
LMGL02010505	C39H64O5	DG(18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z)/0:0)[iso2]
LMGL02010506	C39H62O5	DG(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]
LMGL02010507	C40H70O5	DG(18:4(6Z,9Z,12Z,15Z)/19:0/0:0)[iso2]
LMGL02010508	C41H72O5	DG(18:4(6Z,9Z,12Z,15Z)/20:0/0:0)[iso2]
LMGL02010509	C41H70O5	DG(18:4(6Z,9Z,12Z,15Z)/20:1(11Z)/0:0)[iso2]
LMGL02010510	C41H68O5	DG(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z)/0:0)[iso2]
LMGL02010511	C41H66O5	DG(18:4(6Z,9Z,12Z,15Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]
LMGL02010512	C41H64O5	DG(18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
LMGL02010513	C41H62O5	DG(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
LMGL02010514	C42H74O5	DG(18:4(6Z,9Z,12Z,15Z)/21:0/0:0)[iso2]
LMGL02010515	C43H76O5	DG(18:4(6Z,9Z,12Z,15Z)/22:0/0:0)[iso2]
LMGL02010516	C43H74O5	DG(18:4(6Z,9Z,12Z,15Z)/22:1(11Z)/0:0)[iso2]
LMGL02010517	C43H72O5	DG(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)/0:0)[iso2]
LMGL02010518	C43H70O5	DG(18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]
LMGL02010519	C43H68O5	DG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
LMGL02010520	C43H66O5	DG(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010521	C43H64O5	DG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010522	C38H72O5	DG(19:1(9Z)/16:0/0:0)[iso2]
LMGL02010523	C38H70O5	DG(19:1(9Z)/16:1(9Z)/0:0)[iso2]
LMGL02010524	C39H74O5	DG(19:1(9Z)/17:0/0:0)[iso2]
LMGL02010525	C39H72O5	DG(19:1(9Z)/17:1(9Z)/0:0)[iso2]
LMGL02010526	C39H70O5	DG(19:1(9Z)/17:2(9Z,12Z)/0:0)[iso2]
LMGL02010527	C40H76O5	DG(19:1(9Z)/18:0/0:0)[iso2]
LMGL02010528	C40H74O5	DG(19:1(9Z)/18:1(9Z)/0:0)[iso2]
LMGL02010529	C40H72O5	DG(19:1(9Z)/18:2(9Z,12Z)/0:0)[iso2]
LMGL02010530	C40H70O5	DG(19:1(9Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]
LMGL02010531	C41H78O5	DG(19:1(9Z)/19:0/0:0)[iso2]
LMGL02010532	C42H80O5	DG(19:1(9Z)/20:0/0:0)[iso2]
LMGL02010533	C42H78O5	DG(19:1(9Z)/20:1(11Z)/0:0)[iso2]
LMGL02010534	C42H76O5	DG(19:1(9Z)/20:2(11Z,14Z)/0:0)[iso2]
LMGL02010535	C42H74O5	DG(19:1(9Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]
LMGL02010536	C42H72O5	DG(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]
LMGL02010537	C42H70O5	DG(19:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]
LMGL02010538	C43H82O5	DG(19:1(9Z)/21:0/0:0)[iso2]
LMGL02010539	C44H84O5	DG(19:1(9Z)/22:0/0:0)[iso2]
LMGL02010540	C44H82O5	DG(19:1(9Z)/22:1(11Z)/0:0)[iso2]
LMGL02010541	C44H80O5	DG(19:1(9Z)/22:2(13Z,16Z)/0:0)[iso2]
LMGL02010542	C44H78O5	DG(19:1(9Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]
LMGL02010543	C44H76O5	DG(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]
LMGL02010544	C44H74O5	DG(19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02010545	C44H72O5	DG(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]
LMGL02020001	C37H72O4	DG(O-16:0/18:1(9Z))
LMGL02030025	C39H72O3	1-(14-methyl-pentadecanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030026	C39H72O3	1-hexadecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030027	C40H74O3	1-(10-methyl-hexadecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030028	C40H74O3	1-(9,14-dimethyl-pentadecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030029	C41H66O3	1-(6-[5]-ladderane-hexanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030030	C43H70O3	1-(8-[5]-ladderane-octanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030031	C43H72O3	1-(8-[3]-ladderane-octanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030032	C37H68O3	1-tetradecanyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030033	C37H68O3	1-(15-methyl-tridecanyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02030034	C43H88O4	2-(3-hydroxyphytanyl)-3-phytanyl-sn-glycerol
LMGL02030035	C43H88O3	Archaeol
LMGL02040001	C35H66O4	DG(P-14:0/18:1(9Z))
LMGL02050002	C86H172O6	Caldarchaeol
LMGL02050003	C86H172O6	Isocaldarchaeol
LMGL02050004	C82H154O6	Crenarchaeol
LMGL02060005	C98H192O16	GlcBeta1-6GlcBeta-Caldarchaeol
LMGL02060006	C92H182O11	Calditoglycerocaldachaeol
LMGL02070004	C39H70O4	1-(14-methyl-pentadecanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02070005	C40H72O4	1-(10-methyl-hexadecanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02070006	C40H72O4	1-(9,14-dimethyl-pentadecanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02070007	C41H64O4	1-(6-[5]-ladderane-hexanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02070008	C43H68O4	1-(8-[5]-ladderane-octanoyl)-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL02070009	C43H70O4	1-(8-[3]-ladderane-octanoyl-2-(8-[3]-ladderane-octanyl)-sn-glycerol
LMGL03010001	C51H98O6	TG(16:0/16:0/16:0)
LMGL03010002	C57H110O6	TG(18:0/18:0/18:0)
LMGL03010003	C63H122O6	TG(20:0/20:0/20:0)
LMGL03010004	C53H102O6	TG(16:0/16:0/18:0)
LMGL03010005	C53H100O6	TG(16:0/16:0/18:1(11E))
LMGL03010006	C53H100O6	TG(16:0/16:0/18:1(9Z))
LMGL03010007	C49H94O6	TG(12:0/16:0/18:0)
LMGL03010008	C65H94O6	TG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)) (d5)
LMGL03010009	C47H88O6	TG(14:0/16:1(9Z)/14:0) (d5)
LMGL03010010	C51H96O6	TG(15:0/18:1(9Z)/15:0) (d5)
LMGL03010011	C53H102O6	TG(16:0/18:0/16:0) (d5)
LMGL03010012	C54H102O6	TG(17:0/17:1(10Z)/17:0) (d5)
LMGL03010013	C53H102O6	TG(19:0/12:0/19:0) (d5)
LMGL03010014	C63H120O6	TG(20:0/20:1(11Z)/20:0) (d5)
LMGL03010015	C61H104O6	TG(20:2(11Z,14Z)/18:3(6Z,9Z,12Z)/20:2(11Z,14Z)) (d5)
LMGL03010016	C61H98O6	TG(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)) (d5)
LMGL03010017	C51H96O6	TG(16:0/16:0/16:1(9Z))[iso3]
LMGL03010018	C51H94O6	TG(16:0/16:1(9Z)/16:1(9Z))[iso3]
LMGL03010019	C52H100O6	TG(16:0/16:0/17:0)[iso3]
LMGL03010020	C51H92O6	TG(16:1(9Z)/16:1(9Z)/16:1(9Z))
LMGL03010021	C52H98O6	TG(16:0/16:1(9Z)/17:0)[iso6]
LMGL03010022	C52H98O6	TG(16:0/16:0/17:1(9Z))[iso3]
LMGL03010023	C53H102O6	TG(16:0/17:0/17:0)[iso3]
LMGL03010024	C52H96O6	TG(16:1(9Z)/16:1(9Z)/17:0)[iso3]
LMGL03010025	C52H96O6	TG(16:0/16:1(9Z)/17:1(9Z))[iso6]
LMGL03010026	C52H96O6	TG(16:0/16:0/17:2(9Z,12Z))[iso3]
LMGL03010027	C53H100O6	TG(16:1(9Z)/17:0/17:0)[iso3]
LMGL03010028	C53H100O6	TG(16:0/17:0/17:1(9Z))[iso6]
LMGL03010029	C52H94O6	TG(16:1(9Z)/16:1(9Z)/17:1(9Z))[iso3]
LMGL03010030	C52H94O6	TG(16:0/16:1(9Z)/17:2(9Z,12Z))[iso6]
LMGL03010031	C54H104O6	TG(17:0/17:0/17:0)
LMGL03010032	C53H98O6	TG(16:0/17:1(9Z)/17:1(9Z))[iso3]
LMGL03010033	C53H98O6	TG(16:1(9Z)/17:0/17:1(9Z))[iso6]
LMGL03010034	C53H98O6	TG(16:0/17:0/17:2(9Z,12Z))[iso6]
LMGL03010035	C52H92O6	TG(16:1(9Z)/16:1(9Z)/17:2(9Z,12Z))[iso3]
LMGL03010036	C53H100O6	TG(16:0/16:1(9Z)/18:0)[iso6]
LMGL03010037	C53H96O6	TG(16:1(9Z)/17:1(9Z)/17:1(9Z))[iso3]
LMGL03010038	C54H102O6	TG(17:0/17:0/17:1(9Z))[iso3]
LMGL03010039	C53H96O6	TG(16:0/17:1(9Z)/17:2(9Z,12Z))[iso6]
LMGL03010040	C53H96O6	TG(16:1(9Z)/17:0/17:2(9Z,12Z))[iso6]
LMGL03010041	C54H104O6	TG(16:0/17:0/18:0)[iso6]
LMGL03010042	C53H98O6	TG(16:1(9Z)/16:1(9Z)/18:0)[iso3]
LMGL03010043	C53H98O6	TG(16:0/16:1(9Z)/18:1(9Z))[iso6]
LMGL03010044	C53H98O6	TG(16:0/16:0/18:2(9Z,12Z))[iso3]
LMGL03010045	C54H100O6	TG(17:0/17:1(9Z)/17:1(9Z))[iso3]
LMGL03010046	C53H94O6	TG(16:0/17:2(9Z,12Z)/17:2(9Z,12Z))[iso3]
LMGL03010047	C53H94O6	TG(16:1(9Z)/17:1(9Z)/17:2(9Z,12Z))[iso6]
LMGL03010048	C54H100O6	TG(17:0/17:0/17:2(9Z,12Z))[iso3]
LMGL03010049	C54H102O6	TG(16:0/17:1(9Z)/18:0)[iso6]
LMGL03010050	C54H102O6	TG(16:1(9Z)/17:0/18:0)[iso6]
LMGL03010051	C54H102O6	TG(16:0/17:0/18:1(9Z))[iso6]
LMGL03010052	C53H96O6	TG(16:1(9Z)/16:1(9Z)/18:1(9Z))[iso3]
LMGL03010053	C53H96O6	TG(16:0/16:1(9Z)/18:2(9Z,12Z))[iso6]
LMGL03010054	C53H96O6	TG(16:0/16:0/18:3(9Z,12Z,15Z))[iso3]
LMGL03010055	C54H98O6	TG(17:1(9Z)/17:1(9Z)/17:1(9Z))
LMGL03010056	C53H92O6	TG(16:1(9Z)/17:2(9Z,12Z)/17:2(9Z,12Z))[iso3]
LMGL03010057	C54H98O6	TG(17:0/17:1(9Z)/17:2(9Z,12Z))[iso6]
LMGL03010058	C54H100O6	TG(16:0/17:2(9Z,12Z)/18:0)[iso6]
LMGL03010059	C54H100O6	TG(16:1(9Z)/17:1(9Z)/18:0)[iso6]
LMGL03010060	C55H106O6	TG(17:0/17:0/18:0)[iso3]
LMGL03010061	C54H100O6	TG(16:0/17:1(9Z)/18:1(9Z))[iso6]
LMGL03010062	C54H100O6	TG(16:1(9Z)/17:0/18:1(9Z))[iso6]
LMGL03010063	C54H100O6	TG(16:0/17:0/18:2(9Z,12Z))[iso6]
LMGL03010064	C53H94O6	TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso3]
LMGL03010065	C53H94O6	TG(16:0/16:1(9Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010066	C54H104O6	TG(16:0/16:0/19:0)[iso3]
LMGL03010067	C54H96O6	TG(17:0/17:2(9Z,12Z)/17:2(9Z,12Z))[iso3]
LMGL03010068	C54H96O6	TG(17:1(9Z)/17:1(9Z)/17:2(9Z,12Z))[iso3]
LMGL03010069	C55H106O6	TG(16:0/18:0/18:0)[iso3]
LMGL03010070	C54H98O6	TG(16:1(9Z)/17:2(9Z,12Z)/18:0)[iso6]
LMGL03010071	C55H104O6	TG(17:0/17:1(9Z)/18:0)[iso6]
LMGL03010072	C54H98O6	TG(16:0/17:2(9Z,12Z)/18:1(9Z))[iso6]
LMGL03010073	C54H98O6	TG(16:1(9Z)/17:1(9Z)/18:1(9Z))[iso6]
LMGL03010074	C55H104O6	TG(17:0/17:0/18:1(9Z))[iso3]
LMGL03010075	C54H98O6	TG(16:0/17:1(9Z)/18:2(9Z,12Z))[iso6]
LMGL03010076	C54H98O6	TG(16:1(9Z)/17:0/18:2(9Z,12Z))[iso6]
LMGL03010077	C54H98O6	TG(16:0/17:0/18:3(9Z,12Z,15Z))[iso6]
LMGL03010078	C53H92O6	TG(16:1(9Z)/16:1(9Z)/18:3(9Z,12Z,15Z))[iso3]
LMGL03010079	C54H102O6	TG(16:0/16:1(9Z)/19:0)[iso6]
LMGL03010080	C55H106O6	TG(16:0/16:0/20:0)[iso3]
LMGL03010081	C54H94O6	TG(17:1(9Z)/17:2(9Z,12Z)/17:2(9Z,12Z))[iso3]
LMGL03010082	C55H104O6	TG(16:1(9Z)/18:0/18:0)[iso3]
LMGL03010083	C55H102O6	TG(17:0/17:2(9Z,12Z)/18:0)[iso6]
LMGL03010084	C55H102O6	TG(17:1(9Z)/17:1(9Z)/18:0)[iso3]
LMGL03010085	C55H104O6	TG(16:0/18:0/18:1(9Z))[iso6]
LMGL03010086	C54H96O6	TG(16:1(9Z)/17:2(9Z,12Z)/18:1(9Z))[iso6]
LMGL03010087	C55H102O6	TG(17:0/17:1(9Z)/18:1(9Z))[iso6]
LMGL03010088	C54H96O6	TG(16:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]
LMGL03010089	C54H96O6	TG(16:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso6]
LMGL03010090	C55H102O6	TG(17:0/17:0/18:2(9Z,12Z))[iso3]
LMGL03010091	C54H96O6	TG(16:0/17:1(9Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010092	C54H96O6	TG(16:1(9Z)/17:0/18:3(9Z,12Z,15Z))[iso6]
LMGL03010093	C55H106O6	TG(16:0/17:0/19:0)[iso6]
LMGL03010094	C54H100O6	TG(16:1(9Z)/16:1(9Z)/19:0)[iso3]
LMGL03010095	C55H104O6	TG(16:0/16:1(9Z)/20:0)[iso6]
LMGL03010096	C55H104O6	TG(16:0/16:0/20:1(11Z))[iso3]
LMGL03010097	C54H92O6	TG(17:2(9Z,12Z)/17:2(9Z,12Z)/17:2(9Z,12Z))
LMGL03010098	C56H108O6	TG(17:0/18:0/18:0)[iso3]
LMGL03010099	C55H100O6	TG(17:1(9Z)/17:2(9Z,12Z)/18:0)[iso6]
LMGL03010100	C55H102O6	TG(16:0/18:1(9Z)/18:1(9Z))[iso3]
LMGL03010101	C55H102O6	TG(16:1(9Z)/18:0/18:1(9Z))[iso6]
LMGL03010102	C55H100O6	TG(17:0/17:2(9Z,12Z)/18:1(9Z))[iso6]
LMGL03010103	C55H100O6	TG(17:1(9Z)/17:1(9Z)/18:1(9Z))[iso3]
LMGL03010104	C55H102O6	TG(16:0/18:0/18:2(9Z,12Z))[iso6]
LMGL03010105	C54H94O6	TG(16:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]
LMGL03010106	C55H100O6	TG(17:0/17:1(9Z)/18:2(9Z,12Z))[iso6]
LMGL03010107	C54H94O6	TG(16:0/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010108	C54H94O6	TG(16:1(9Z)/17:1(9Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010109	C55H100O6	TG(17:0/17:0/18:3(9Z,12Z,15Z))[iso3]
LMGL03010110	C55H104O6	TG(16:0/17:1(9Z)/19:0)[iso6]
LMGL03010111	C55H104O6	TG(16:1(9Z)/17:0/19:0)[iso6]
LMGL03010112	C56H108O6	TG(16:0/17:0/20:0)[iso6]
LMGL03010113	C55H102O6	TG(16:1(9Z)/16:1(9Z)/20:0)[iso3]
LMGL03010114	C55H102O6	TG(16:0/16:1(9Z)/20:1(11Z))[iso6]
LMGL03010115	C55H102O6	TG(16:0/16:0/20:2(11Z,14Z))[iso3]
LMGL03010116	C56H106O6	TG(17:1(9Z)/18:0/18:0)[iso3]
LMGL03010117	C55H98O6	TG(17:2(9Z,12Z)/17:2(9Z,12Z)/18:0)[iso3]
LMGL03010118	C55H100O6	TG(16:1(9Z)/18:1(9Z)/18:1(9Z))[iso3]
LMGL03010119	C56H106O6	TG(17:0/18:0/18:1(9Z))[iso6]
LMGL03010120	C55H98O6	TG(17:1(9Z)/17:2(9Z,12Z)/18:1(9Z))[iso6]
LMGL03010121	C55H100O6	TG(16:0/18:1(9Z)/18:2(9Z,12Z))[iso6]
LMGL03010122	C55H100O6	TG(16:1(9Z)/18:0/18:2(9Z,12Z))[iso6]
LMGL03010123	C55H98O6	TG(17:0/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]
LMGL03010124	C55H98O6	TG(17:1(9Z)/17:1(9Z)/18:2(9Z,12Z))[iso3]
LMGL03010125	C55H100O6	TG(16:0/18:0/18:3(9Z,12Z,15Z))[iso6]
LMGL03010126	C54H92O6	TG(16:1(9Z)/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010127	C55H98O6	TG(17:0/17:1(9Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010128	C55H102O6	TG(16:0/17:2(9Z,12Z)/19:0)[iso6]
LMGL03010129	C55H102O6	TG(16:1(9Z)/17:1(9Z)/19:0)[iso6]
LMGL03010130	C56H108O6	TG(17:0/17:0/19:0)[iso3]
LMGL03010131	C56H106O6	TG(16:0/17:1(9Z)/20:0)[iso6]
LMGL03010132	C56H106O6	TG(16:1(9Z)/17:0/20:0)[iso6]
LMGL03010133	C56H106O6	TG(16:0/17:0/20:1(11Z))[iso6]
LMGL03010134	C55H100O6	TG(16:1(9Z)/16:1(9Z)/20:1(11Z))[iso3]
LMGL03010135	C55H100O6	TG(16:0/16:1(9Z)/20:2(11Z,14Z))[iso6]
LMGL03010136	C55H100O6	TG(16:0/16:0/20:3(8Z,11Z,14Z))[iso3]
LMGL03010137	C56H104O6	TG(17:2(9Z,12Z)/18:0/18:0)[iso3]
LMGL03010138	C56H104O6	TG(17:0/18:1(9Z)/18:1(9Z))[iso3]
LMGL03010139	C56H104O6	TG(17:1(9Z)/18:0/18:1(9Z))[iso6]
LMGL03010140	C55H96O6	TG(17:2(9Z,12Z)/17:2(9Z,12Z)/18:1(9Z))[iso3]
LMGL03010141	C55H98O6	TG(16:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3]
LMGL03010142	C55H98O6	TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6]
LMGL03010143	C56H104O6	TG(17:0/18:0/18:2(9Z,12Z))[iso6]
LMGL03010144	C55H96O6	TG(17:1(9Z)/17:2(9Z,12Z)/18:2(9Z,12Z))[iso6]
LMGL03010145	C55H98O6	TG(16:0/18:1(9Z)/18:3(9Z,12Z,15Z))[iso6]
LMGL03010146	C55H98O6	TG(16:1(9Z)/18:0/18:3(9Z,12Z,15Z))[iso6]
LMGL03010147	C55H96O6	TG(17:0/17:2(9Z,12Z)/18:3(9Z,12Z,15Z))[iso6]
